status,title,doi,authors,year,code,website,keywords,projects,selected
publish,A Systematic Review on Long-Tailed Learning,10.1109/tnnls.2025.3539314,Chongsheng Zhang; George Almpanidis; Gaojuan Fan; Binquan Deng; Yanbo Zhang; Ji Liu; Aouaidjia Kamel; Paolo Soda; João Gama,2025,,,,,FALSE
publish,3D action recognition with motion encoded RGB images using deep learning,10.1117/12.3055262,Saqib Hayat; Mazhar Hussain; Paolo Soda,2025,,,,,FALSE
publish,3082 Pathologic Complete Response prediction with Machine Learning using Electronic Health Records (EHRs),10.1016/s0167-8140(25)01477-x,Carlo Greco; Edy Ippolito; Claudia Tacconi; Michele Fiore; A. Iurato; Domenico Paolo; Valerio Guarrasi; Rosa Sicilia; Paolo Soda; Sara Ramella,2025,,,,,FALSE
publish,2697 AI driven multimodal signature to predict overall survival in stage III NSCLC receiving chemoradiation,10.1016/s0167-8140(25)01234-4,Edy Ippolito; Carlo Greco; Valerio Guarrasi; Claudia Tacconi; Camillo Maria Caruso; Rosa Sicilia; Michele Fiore; Ermanno Cordelli; Paolo Soda; Sara Ramella,2025,,,,,FALSE
publish,Translating Image XAI to Multivariate Time Series,10.1109/access.2024.3366994,Lorenzo Tronchin; Ermanno Cordelli; Lorenzo Ricciardi Celsi; Daniele Maccagnola; Massimo Natale; Paolo Soda; Rosa Sicilia,2024,,,multimodal learning; explainability; medical imaging,,FALSE
publish,Toward a Multimodal Deep Learning Approach for Histological Subtype Classification in NSCLC,10.1109/bibm62325.2024.10822421,Fatih Aksu; Fabrizia Gelardi; Arturo Chiti; Paolo Soda,2024,,https://doi.org/10.1109/bibm62325.2024.10822421,oncology; multimodal learning; medical imaging,,FALSE
publish,Radiomics for Predicting Prognostic Factors in Breast Cancer: Insights from Contrast-Enhanced Mammography (CEM),10.3390/jcm13216486,Claudia Lucia Piccolo; Marina Sarli; Matteo Pileri; Manuela Tommasiello; Aurora Rofena; Valerio Guarrasi; Paolo Soda; Bruno Beomonte Zobel,2024,,,oncology; radiomics; medical imaging,multimodal-virtual-biopsy,FALSE
publish,Multimodal explainability via latent shift applied to COVID-19 stratification,10.1016/j.patcog.2024.110825,Valerio Guarrasi; Lorenzo Tronchin; Domenico Albano; Eliodoro Faiella; Deborah Fazzini; Domiziana Santucci; Paolo Soda,2024,,,explainability; multimodal learning; COVID-19,covid-prognosis-platform,TRUE
publish,Multi-Dataset Multi-Task Learning for COVID-19 Prognosis,10.1007/978-3-031-72390-2_24,Filippo Ruffini; Lorenzo Tronchin; Zhuoru Wu; Wenting Chen; Paolo Soda; Linlin Shen; Valerio Guarrasi,2024,https://github.com/cosbidev/Multi-Dataset-Multi-Task-Learning-for-COVID-19-Prognosis,,COVID-19; clinical prediction; multimodal learning,covid-prognosis-platform,TRUE
publish,Multi input–Multi output 3D CNN for dementia severity assessment with incomplete multimodal data,10.1016/j.artmed.2024.102774,Michela Gravina; Ángel García‐Pedrero; Consuelo Gonzalo‐Martín; Carlo Sansone; Paolo Soda,2024,,,,,FALSE
publish,Machine learning predicts pulmonary Long Covid sequelae using clinical data,10.1186/s12911-024-02745-3,Ermanno Cordelli; Paolo Soda; Sara Citter; Elia Schiavon; Christian Salvatore; Deborah Fazzini; Greta Clementi; Michaela Cellina; Andrea Cozzi; Chandra Bortolotto; Lorenzo Preda; Luisa Francini; Matteo Tortora; Isabella Castiglioni; Sergio Papa; Diego Sona; Marco Alì,2024,,,clinical prediction,covid-prognosis-platform,FALSE
publish,Exploring Negated Entites for Named Entity Recognition in Italian Lung Cancer Clinical Reports,10.3233/shti240066,Domenico Paolo; Alessandro Bria; Carlo Greco; Marco Russano; Sara Ramella; Paolo Soda; Rosa Sicilia,2024,,,,,FALSE
